seconds,cpu,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice
1682319480.423883,cpu,109014,32,27823,1453926,2766,0,1816,0,0,0
1682319480.524048,cpu,109015,32,27824,1453965,2766,0,1816,0,0,0
1682319480.624216,cpu,109015,32,27824,1454004,2766,0,1816,0,0,0
1682319480.724266,cpu,109015,32,27824,1454044,2766,0,1816,0,0,0
1682319480.824383,cpu,109015,32,27824,1454083,2766,0,1816,0,0,0
1682319480.924523,cpu,109015,32,27824,1454123,2766,0,1816,0,0,0
1682319481.025373,cpu,109016,32,27825,1454160,2766,0,1816,0,0,0
1682319481.125185,cpu,109016,32,27826,1454199,2766,0,1816,0,0,0
1682319481.225500,cpu,109016,32,27826,1454238,2766,0,1816,0,0,0
1682319481.325585,cpu,109016,32,27826,1454278,2766,0,1816,0,0,0
1682319481.425683,cpu,109016,32,27826,1454317,2766,0,1816,0,0,0
1682319481.525804,cpu,109016,32,27826,1454356,2766,0,1816,0,0,0
1682319481.625940,cpu,109016,32,27827,1454396,2766,0,1816,0,0,0
1682319481.726069,cpu,109016,32,27827,1454435,2766,0,1816,0,0,0
1682319481.826308,cpu,109016,32,27827,1454474,2766,0,1816,0,0,0
1682319481.926373,cpu,109016,32,27827,1454514,2766,0,1816,0,0,0
1682319482.026462,cpu,109016,32,27827,1454553,2766,0,1816,0,0,0
1682319482.126580,cpu,109016,32,27827,1454592,2766,0,1816,0,0,0
1682319482.226775,cpu,109016,32,27827,1454632,2766,0,1816,0,0,0
1682319482.326852,cpu,109016,32,27828,1454671,2766,0,1816,0,0,0
1682319482.426988,cpu,109017,32,27829,1454710,2766,0,1816,0,0,0
1682319482.527098,cpu,109017,32,27830,1454750,2766,0,1816,0,0,0
1682319482.627348,cpu,109017,32,27832,1454789,2766,0,1816,0,0,0
1682319482.727358,cpu,109018,32,27832,1454828,2766,0,1816,0,0,0
1682319482.827474,cpu,109018,32,27833,1454868,2766,0,1816,0,0,0
1682319482.927603,cpu,109018,32,27833,1454907,2766,0,1816,0,0,0
1682319483.027736,cpu,109018,32,27833,1454947,2766,0,1816,0,0,0
1682319483.128112,cpu,109018,32,27835,1454984,2767,0,1816,0,0,0
1682319483.227911,cpu,109018,32,27835,1455023,2767,0,1816,0,0,0
1682319483.328172,cpu,109019,32,27835,1455063,2767,0,1816,0,0,0
1682319483.428278,cpu,109019,32,27836,1455102,2767,0,1816,0,0,0
1682319483.528461,cpu,109019,32,27836,1455141,2767,0,1816,0,0,0
1682319483.628540,cpu,109019,32,27836,1455181,2767,0,1816,0,0,0
1682319483.728687,cpu,109019,32,27837,1455220,2767,0,1816,0,0,0
1682319483.827907,cpu,109020,32,27837,1455259,2767,0,1816,0,0,0
1682319483.928053,cpu,109020,32,27837,1455299,2767,0,1816,0,0,0
1682319484.028169,cpu,109020,32,27837,1455338,2767,0,1816,0,0,0
1682319484.128293,cpu,109020,32,27837,1455378,2767,0,1816,0,0,0
1682319484.228416,cpu,109020,32,27837,1455417,2767,0,1816,0,0,0
1682319484.328539,cpu,109020,32,27837,1455456,2767,0,1816,0,0,0
1682319484.428663,cpu,109020,32,27837,1455496,2767,0,1817,0,0,0
1682319484.528784,cpu,109020,32,27837,1455535,2767,0,1817,0,0,0
